user_id,cohort_month,country,plan_tier,channel,months_since_acquisition,is_retained
87,2025-06,Country A,Basic,Paid,2,True
87,2025-06,Country A,Basic,Paid,3,True
87,2025-06,Country A,Basic,Paid,4,True
87,2025-06,Country A,Basic,Paid,5,True
87,2025-06,Country A,Basic,Paid,6,True
88,2025-06,Country A,Basic,Organic,0,True
88,2025-06,Country A,Basic,Organic,1,True
88,2025-06,Country A,Basic,Organic,2,True
88,2025-06,Country A,Basic,Organic,3,True
88,2025-06,Country A,Basic,Organic,4,True
88,2025-06,Country A,Basic,Organic,5,True
88,2025-06,Country A,Basic,Organic,6,True
89,2025-06,Country A,Basic,Organic,0,True
89,2025-06,Country A,Basic,Organic,1,True
89,2025-06,Country A,Basic,Organic,2,True
89,2025-06,Country A,Basic,Organic,3,True
89,2025-06,Country A,Basic,Organic,4,True
89,2025-06,Country A,Basic,Organic,5,True
89,2025-06,Country A,Basic,Organic,6,True
90,2025-06,Country A,Premium,Referral,0,True
90,2025-06,Country A,Premium,Referral,1,True
90,2025-06,Country A,Premium,Referral,2,True
90,2025-06,Country A,Premium,Referral,3,True
90,2025-06,Country A,Premium,Referral,4,True
90,2025-06,Country A,Premium,Referral,5,True
90,2025-06,Country A,Premium,Referral,6,True
91,2025-06,Country C,Basic,Organic,0,True
91,2025-06,Country C,Basic,Organic,1,True
91,2025-06,Country C,Basic,Organic,2,False
91,2025-06,Country C,Basic,Organic,3,False
91,2025-06,Country C,Basic,Organic,4,False
91,2025-06,Country C,Basic,Organic,5,False
91,2025-06,Country C,Basic,Organic,6,False
92,2025-06,Country A,Basic,Organic,0,True
92,2025-06,Country A,Basic,Organic,1,True
92,2025-06,Country A,Basic,Organic,2,True
92,2025-06,Country A,Basic,Organic,3,True
92,2025-06,Country A,Basic,Organic,4,True
92,2025-06,Country A,Basic,Organic,5,True
92,2025-06,Country A,Basic,Organic,6,False
93,2025-06,Country A,Basic,Paid,0,True
93,2025-06,Country A,Basic,Paid,1,True
93,2025-06,Country A,Basic,Paid,2,True
93,2025-06,Country A,Basic,Paid,3,True
93,2025-06,Country A,Basic,Paid,4,True
93,2025-06,Country A,Basic,Paid,5,False
93,2025-06,Country A,Basic,Paid,6,False
94,2025-06,Country A,Premium,Paid,0,True
94,2025-06,Country A,Premium,Paid,1,True
94,2025-06,Country A,Premium,Paid,2,True
94,2025-06,Country A,Premium,Paid,3,True
94,2025-06,Country A,Premium,Paid,4,True
94,2025-06,Country A,Premium,Paid,5,True
94,2025-06,Country A,Premium,Paid,6,True
95,2025-06,Country B,Basic,Paid,0,True
95,2025-06,Country B,Basic,Paid,1,True
95,2025-06,Country B,Basic,Paid,2,True
95,2025-06,Country B,Basic,Paid,3,True
95,2025-06,Country B,Basic,Paid,4,True
95,2025-06,Country B,Basic,Paid,5,True
95,2025-06,Country B,Basic,Paid,6,False
96,2025-06,Country A,Basic,Organic,0,True
96,2025-06,Country A,Basic,Organic,1,True
96,2025-06,Country A,Basic,Organic,2,True
96,2025-06,Country A,Basic,Organic,3,True
96,2025-06,Country A,Basic,Organic,4,True
96,2025-06,Country A,Basic,Organic,5,True
96,2025-06,Country A,Basic,Organic,6,True
97,2025-06,Country A,Basic,Partnership,0,True
97,2025-06,Country A,Basic,Partnership,1,True
97,2025-06,Country A,Basic,Partnership,2,True
97,2025-06,Country A,Basic,Partnership,3,True
97,2025-06,Country A,Basic,Partnership,4,True
97,2025-06,Country A,Basic,Partnership,5,True
97,2025-06,Country A,Basic,Partnership,6,True
98,2025-06,Country A,Basic,Referral,0,True
98,2025-06,Country A,Basic,Referral,1,True
98,2025-06,Country A,Basic,Referral,2,True
98,2025-06,Country A,Basic,Referral,3,False
98,2025-06,Country A,Basic,Referral,4,False
98,2025-06,Country A,Basic,Referral,5,False
98,2025-06,Country A,Basic,Referral,6,False
99,2025-06,Country A,Premium,Paid,0,True
99,2025-06,Country A,Premium,Paid,1,True
99,2025-06,Country A,Premium,Paid,2,True
99,2025-06,Country A,Premium,Paid,3,True
99,2025-06,Country A,Premium,Paid,4,True
99,2025-06,Country A,Premium,Paid,5,True
99,2025-06,Country A,Premium,Paid,6,True
100,2025-06,Country C,Basic,Paid,0,True
100,2025-06,Country C,Basic,Paid,1,True
100,2025-06,Country C,Basic,Paid,2,True
100,2025-06,Country C,Basic,Paid,3,True
100,2025-06,Country C,Basic,Paid,4,True
100,2025-06,Country C,Basic,Paid,5,True
100,2025-06,Country C,Basic,Paid,6,True
101,2025-06,Country A,Premium,Referral,0,True
101,2025-06,Country A,Premium,Referral,1,True
101,2025-06,Country A,Premium,Referral,2,True
101,2025-06,Country A,Premium,Referral,3,True
101,2025-06,Country A,Premium,Referral,4,True
101,2025-06,Country A,Premium,Referral,5,True
101,2025-06,Country A,Premium,Referral,6,False
102,2025-06,Country B,Premium,Organic,0,True
102,2025-06,Country B,Premium,Organic,1,True
102,2025-06,Country B,Premium,Organic,2,True
102,2025-06,Country B,Premium,Organic,3,True
102,2025-06,Country B,Premium,Organic,4,True
102,2025-06,Country B,Premium,Organic,5,True
102,2025-06,Country B,Premium,Organic,6,False
103,2025-06,Country C,Premium,Organic,0,True
103,2025-06,Country C,Premium,Organic,1,True
103,2025-06,Country C,Premium,Organic,2,True
103,2025-06,Country C,Premium,Organic,3,False
103,2025-06,Country C,Premium,Organic,4,False
103,2025-06,Country C,Premium,Organic,5,False
103,2025-06,Country C,Premium,Organic,6,False
104,2025-06,Country A,Basic,Organic,0,True
104,2025-06,Country A,Basic,Organic,1,True
104,2025-06,Country A,Basic,Organic,2,True
104,2025-06,Country A,Basic,Organic,3,True
104,2025-06,Country A,Basic,Organic,4,True
104,2025-06,Country A,Basic,Organic,5,True
104,2025-06,Country A,Basic,Organic,6,True
105,2025-06,Country A,Basic,Organic,0,True
105,2025-06,Country A,Basic,Organic,1,True
105,2025-06,Country A,Basic,Organic,2,True
105,2025-06,Country A,Basic,Organic,3,False
105,2025-06,Country A,Basic,Organic,4,False
105,2025-06,Country A,Basic,Organic,5,False
105,2025-06,Country A,Basic,Organic,6,False
106,2025-06,Country A,Basic,Organic,0,True
106,2025-06,Country A,Basic,Organic,1,True
106,2025-06,Country A,Basic,Organic,2,True
106,2025-06,Country A,Basic,Organic,3,False
106,2025-06,Country A,Basic,Organic,4,False
106,2025-06,Country A,Basic,Organic,5,False
106,2025-06,Country A,Basic,Organic,6,False
107,2025-06,Country A,Premium,Partnership,0,True
107,2025-06,Country A,Premium,Partnership,1,True
107,2025-06,Country A,Premium,Partnership,2,True
107,2025-06,Country A,Premium,Partnership,3,True
107,2025-06,Country A,Premium,Partnership,4,True
107,2025-06,Country A,Premium,Partnership,5,True
107,2025-06,Country A,Premium,Partnership,6,True
108,2025-06,Country A,Basic,Paid,0,True
108,2025-06,Country A,Basic,Paid,1,True
108,2025-06,Country A,Basic,Paid,2,True
108,2025-06,Country A,Basic,Paid,3,True
108,2025-06,Country A,Basic,Paid,4,True
108,2025-06,Country A,Basic,Paid,5,True
108,2025-06,Country A,Basic,Paid,6,True
109,2025-06,Country B,Basic,Paid,0,True
109,2025-06,Country B,Basic,Paid,1,True
109,2025-06,Country B,Basic,Paid,2,False
109,2025-06,Country B,Basic,Paid,3,False
109,2025-06,Country B,Basic,Paid,4,False
109,2025-06,Country B,Basic,Paid,5,False
109,2025-06,Country B,Basic,Paid,6,False
110,2025-06,Country A,Basic,Paid,0,True
110,2025-06,Country A,Basic,Paid,1,True
110,2025-06,Country A,Basic,Paid,2,True
110,2025-06,Country A,Basic,Paid,3,True
110,2025-06,Country A,Basic,Paid,4,True
110,2025-06,Country A,Basic,Paid,5,True
110,2025-06,Country A,Basic,Paid,6,True
111,2025-06,Country B,Basic,Paid,0,True
111,2025-06,Country B,Basic,Paid,1,True
111,2025-06,Country B,Basic,Paid,2,True
111,2025-06,Country B,Basic,Paid,3,False
111,2025-06,Country B,Basic,Paid,4,False
111,2025-06,Country B,Basic,Paid,5,False
111,2025-06,Country B,Basic,Paid,6,False
112,2025-06,Country B,Basic,Referral,0,True
112,2025-06,Country B,Basic,Referral,1,True
112,2025-06,Country B,Basic,Referral,2,True
112,2025-06,Country B,Basic,Referral,3,True
112,2025-06,Country B,Basic,Referral,4,True
112,2025-06,Country B,Basic,Referral,5,True
112,2025-06,Country B,Basic,Referral,6,False
113,2025-06,Country C,Basic,Partnership,0,True
113,2025-06,Country C,Basic,Partnership,1,False
113,2025-06,Country C,Basic,Partnership,2,False
113,2025-06,Country C,Basic,Partnership,3,False
113,2025-06,Country C,Basic,Partnership,4,False
113,2025-06,Country C,Basic,Partnership,5,False
113,2025-06,Country C,Basic,Partnership,6,False
114,2025-06,Country A,Basic,Referral,0,True
114,2025-06,Country A,Basic,Referral,1,True
114,2025-06,Country A,Basic,Referral,2,True
114,2025-06,Country A,Basic,Referral,3,True
114,2025-06,Country A,Basic,Referral,4,True
114,2025-06,Country A,Basic,Referral,5,True
114,2025-06,Country A,Basic,Referral,6,True
115,2025-06,Country C,Basic,Partnership,0,True
115,2025-06,Country C,Basic,Partnership,1,True
115,2025-06,Country C,Basic,Partnership,2,True
115,2025-06,Country C,Basic,Partnership,3,True
115,2025-06,Country C,Basic,Partnership,4,True
115,2025-06,Country C,Basic,Partnership,5,True
115,2025-06,Country C,Basic,Partnership,6,True
116,2025-06,Country A,Basic,Referral,0,True
116,2025-06,Country A,Basic,Referral,1,True
116,2025-06,Country A,Basic,Referral,2,True
116,2025-06,Country A,Basic,Referral,3,True
116,2025-06,Country A,Basic,Referral,4,True
116,2025-06,Country A,Basic,Referral,5,True
116,2025-06,Country A,Basic,Referral,6,True
117,2025-06,Country A,Basic,Organic,0,True
117,2025-06,Country A,Basic,Organic,1,True
117,2025-06,Country A,Basic,Organic,2,True
117,2025-06,Country A,Basic,Organic,3,True
117,2025-06,Country A,Basic,Organic,4,True
117,2025-06,Country A,Basic,Organic,5,True
117,2025-06,Country A,Basic,Organic,6,True
118,2025-06,Country A,Basic,Organic,0,True
118,2025-06,Country A,Basic,Organic,1,True
118,2025-06,Country A,Basic,Organic,2,False
118,2025-06,Country A,Basic,Organic,3,False
118,2025-06,Country A,Basic,Organic,4,False
118,2025-06,Country A,Basic,Organic,5,False
118,2025-06,Country A,Basic,Organic,6,False
119,2025-06,Country A,Basic,Paid,0,True
119,2025-06,Country A,Basic,Paid,1,True
119,2025-06,Country A,Basic,Paid,2,True
119,2025-06,Country A,Basic,Paid,3,True
119,2025-06,Country A,Basic,Paid,4,True
119,2025-06,Country A,Basic,Paid,5,True
119,2025-06,Country A,Basic,Paid,6,True
120,2025-06,Country A,Premium,Referral,0,True
120,2025-06,Country A,Premium,Referral,1,True
120,2025-06,Country A,Premium,Referral,2,True
120,2025-06,Country A,Premium,Referral,3,True
120,2025-06,Country A,Premium,Referral,4,True
120,2025-06,Country A,Premium,Referral,5,True
120,2025-06,Country A,Premium,Referral,6,True
121,2025-06,Country A,Basic,Organic,0,True
121,2025-06,Country A,Basic,Organic,1,True
121,2025-06,Country A,Basic,Organic,2,True
121,2025-06,Country A,Basic,Organic,3,True
121,2025-06,Country A,Basic,Organic,4,True
121,2025-06,Country A,Basic,Organic,5,True
121,2025-06,Country A,Basic,Organic,6,True
122,2025-06,Country C,Basic,Referral,0,True
122,2025-06,Country C,Basic,Referral,1,True
122,2025-06,Country C,Basic,Referral,2,True
122,2025-06,Country C,Basic,Referral,3,True
122,2025-06,Country C,Basic,Referral,4,True
122,2025-06,Country C,Basic,Referral,5,True
122,2025-06,Country C,Basic,Referral,6,True
123,2025-06,Country A,Premium,Referral,0,True
123,2025-06,Country A,Premium,Referral,1,True
123,2025-06,Country A,Premium,Referral,2,True
123,2025-06,Country A,Premium,Referral,3,True
123,2025-06,Country A,Premium,Referral,4,True
123,2025-06,Country A,Premium,Referral,5,True
123,2025-06,Country A,Premium,Referral,6,True
124,2025-06,Country B,Premium,Paid,0,True
124,2025-06,Country B,Premium,Paid,1,True
124,2025-06,Country B,Premium,Paid,2,True
124,2025-06,Country B,Premium,Paid,3,False
124,2025-06,Country B,Premium,Paid,4,False
124,2025-06,Country B,Premium,Paid,5,False
124,2025-06,Country B,Premium,Paid,6,False
125,2025-06,Country A,Premium,Referral,0,True
125,2025-06,Country A,Premium,Referral,1,True
125,2025-06,Country A,Premium,Referral,2,True
125,2025-06,Country A,Premium,Referral,3,True
125,2025-06,Country A,Premium,Referral,4,True
125,2025-06,Country A,Premium,Referral,5,True
125,2025-06,Country A,Premium,Referral,6,True
126,2025-06,Country B,Basic,Paid,0,True
126,2025-06,Country B,Basic,Paid,1,False
126,2025-06,Country B,Basic,Paid,2,False
126,2025-06,Country B,Basic,Paid,3,False
126,2025-06,Country B,Basic,Paid,4,False
126,2025-06,Country B,Basic,Paid,5,False
126,2025-06,Country B,Basic,Paid,6,False
127,2025-06,Country A,Basic,Paid,0,True
127,2025-06,Country A,Basic,Paid,1,True
127,2025-06,Country A,Basic,Paid,2,True
127,2025-06,Country A,Basic,Paid,3,False
127,2025-06,Country A,Basic,Paid,4,False
127,2025-06,Country A,Basic,Paid,5,False
127,2025-06,Country A,Basic,Paid,6,False
128,2025-06,Country C,Basic,Paid,0,True
128,2025-06,Country C,Basic,Paid,1,True
128,2025-06,Country C,Basic,Paid,2,True
128,2025-06,Country C,Basic,Paid,3,False
128,2025-06,Country C,Basic,Paid,4,False
128,2025-06,Country C,Basic,Paid,5,False
128,2025-06,Country C,Basic,Paid,6,False
129,2025-06,Country A,Basic,Partnership,0,True
129,2025-06,Country A,Basic,Partnership,1,True
129,2025-06,Country A,Basic,Partnership,2,True
129,2025-06,Country A,Basic,Partnership,3,True
129,2025-06,Country A,Basic,Partnership,4,True
129,2025-06,Country A,Basic,Partnership,5,True
129,2025-06,Country A,Basic,Partnership,6,True
130,2025-06,Country C,Basic,Organic,0,True
130,2025-06,Country C,Basic,Organic,1,True
130,2025-06,Country C,Basic,Organic,2,True
130,2025-06,Country C,Basic,Organic,3,True
130,2025-06,Country C,Basic,Organic,4,True
130,2025-06,Country C,Basic,Organic,5,True
130,2025-06,Country C,Basic,Organic,6,True
131,2025-06,Country A,Basic,Paid,0,True
131,2025-06,Country A,Basic,Paid,1,True
131,2025-06,Country A,Basic,Paid,2,True
131,2025-06,Country A,Basic,Paid,3,True
131,2025-06,Country A,Basic,Paid,4,True
131,2025-06,Country A,Basic,Paid,5,True
131,2025-06,Country A,Basic,Paid,6,True
132,2025-06,Country A,Basic,Referral,0,True
132,2025-06,Country A,Basic,Referral,1,True
132,2025-06,Country A,Basic,Referral,2,True
132,2025-06,Country A,Basic,Referral,3,True
132,2025-06,Country A,Basic,Referral,4,True
132,2025-06,Country A,Basic,Referral,5,True
132,2025-06,Country A,Basic,Referral,6,True
133,2025-06,Country A,Premium,Paid,0,True
133,2025-06,Country A,Premium,Paid,1,True
133,2025-06,Country A,Premium,Paid,2,True
133,2025-06,Country A,Premium,Paid,3,True
133,2025-06,Country A,Premium,Paid,4,True
133,2025-06,Country A,Premium,Paid,5,True
133,2025-06,Country A,Premium,Paid,6,False
134,2025-06,Country A,Basic,Referral,0,True
134,2025-06,Country A,Basic,Referral,1,True
134,2025-06,Country A,Basic,Referral,2,True
134,2025-06,Country A,Basic,Referral,3,True
134,2025-06,Country A,Basic,Referral,4,True
134,2025-06,Country A,Basic,Referral,5,True
134,2025-06,Country A,Basic,Referral,6,True
135,2025-06,Country A,Basic,Organic,0,True
135,2025-06,Country A,Basic,Organic,1,True
135,2025-06,Country A,Basic,Organic,2,True
135,2025-06,Country A,Basic,Organic,3,True
135,2025-06,Country A,Basic,Organic,4,False
135,2025-06,Country A,Basic,Organic,5,False
135,2025-06,Country A,Basic,Organic,6,False
136,2025-06,Country A,Premium,Partnership,0,True
136,2025-06,Country A,Premium,Partnership,1,True
136,2025-06,Country A,Premium,Partnership,2,True
136,2025-06,Country A,Premium,Partnership,3,True
136,2025-06,Country A,Premium,Partnership,4,True
136,2025-06,Country A,Premium,Partnership,5,True
136,2025-06,Country A,Premium,Partnership,6,True
137,2025-06,Country A,Basic,Partnership,0,True
137,2025-06,Country A,Basic,Partnership,1,False
137,2025-06,Country A,Basic,Partnership,2,False
137,2025-06,Country A,Basic,Partnership,3,False
137,2025-06,Country A,Basic,Partnership,4,False
137,2025-06,Country A,Basic,Partnership,5,False
137,2025-06,Country A,Basic,Partnership,6,False
138,2025-06,Country B,Premium,Organic,0,True
138,2025-06,Country B,Premium,Organic,1,True
138,2025-06,Country B,Premium,Organic,2,True
138,2025-06,Country B,Premium,Organic,3,True
138,2025-06,Country B,Premium,Organic,4,True
138,2025-06,Country B,Premium,Organic,5,True
138,2025-06,Country B,Premium,Organic,6,False
139,2025-06,Country B,Premium,Referral,0,True
139,2025-06,Country B,Premium,Referral,1,False
139,2025-06,Country B,Premium,Referral,2,False
139,2025-06,Country B,Premium,Referral,3,False
139,2025-06,Country B,Premium,Referral,4,False
139,2025-06,Country B,Premium,Referral,5,False
139,2025-06,Country B,Premium,Referral,6,False
140,2025-06,Country B,Premium,Paid,0,True
140,2025-06,Country B,Premium,Paid,1,False
140,2025-06,Country B,Premium,Paid,2,False
140,2025-06,Country B,Premium,Paid,3,False
140,2025-06,Country B,Premium,Paid,4,False
140,2025-06,Country B,Premium,Paid,5,False
140,2025-06,Country B,Premium,Paid,6,False
141,2025-06,Country A,Basic,Organic,0,True
141,2025-06,Country A,Basic,Organic,1,True
141,2025-06,Country A,Basic,Organic,2,True
141,2025-06,Country A,Basic,Organic,3,True
141,2025-06,Country A,Basic,Organic,4,True
141,2025-06,Country A,Basic,Organic,5,True
141,2025-06,Country A,Basic,Organic,6,True
142,2025-06,Country B,Basic,Organic,0,True
142,2025-06,Country B,Basic,Organic,1,True
142,2025-06,Country B,Basic,Organic,2,True
142,2025-06,Country B,Basic,Organic,3,False
142,2025-06,Country B,Basic,Organic,4,False
142,2025-06,Country B,Basic,Organic,5,False
142,2025-06,Country B,Basic,Organic,6,False
143,2025-06,Country C,Basic,Organic,0,True
143,2025-06,Country C,Basic,Organic,1,False
143,2025-06,Country C,Basic,Organic,2,False
143,2025-06,Country C,Basic,Organic,3,False
143,2025-06,Country C,Basic,Organic,4,False
143,2025-06,Country C,Basic,Organic,5,False
143,2025-06,Country C,Basic,Organic,6,False
144,2025-06,Country B,Basic,Organic,0,True
144,2025-06,Country B,Basic,Organic,1,True
144,2025-06,Country B,Basic,Organic,2,True
144,2025-06,Country B,Basic,Organic,3,False
144,2025-06,Country B,Basic,Organic,4,False
144,2025-06,Country B,Basic,Organic,5,False
144,2025-06,Country B,Basic,Organic,6,False
145,2025-06,Country B,Premium,Referral,0,True
145,2025-06,Country B,Premium,Referral,1,True
145,2025-06,Country B,Premium,Referral,2,True
145,2025-06,Country B,Premium,Referral,3,True
145,2025-06,Country B,Premium,Referral,4,True
145,2025-06,Country B,Premium,Referral,5,True
145,2025-06,Country B,Premium,Referral,6,True
146,2025-06,Country C,Basic,Paid,0,True
146,2025-06,Country C,Basic,Paid,1,True
146,2025-06,Country C,Basic,Paid,2,True
146,2025-06,Country C,Basic,Paid,3,False
146,2025-06,Country C,Basic,Paid,4,False
146,2025-06,Country C,Basic,Paid,5,False
146,2025-06,Country C,Basic,Paid,6,False
147,2025-06,Country C,Premium,Organic,0,True
147,2025-06,Country C,Premium,Organic,1,True
147,2025-06,Country C,Premium,Organic,2,True
147,2025-06,Country C,Premium,Organic,3,True
147,2025-06,Country C,Premium,Organic,4,True
147,2025-06,Country C,Premium,Organic,5,True
147,2025-06,Country C,Premium,Organic,6,True
148,2025-06,Country A,Basic,Organic,0,True
148,2025-06,Country A,Basic,Organic,1,True
148,2025-06,Country A,Basic,Organic,2,True
148,2025-06,Country A,Basic,Organic,3,True
148,2025-06,Country A,Basic,Organic,4,True
148,2025-06,Country A,Basic,Organic,5,True
148,2025-06,Country A,Basic,Organic,6,True
149,2025-06,Country A,Basic,Partnership,0,True
149,2025-06,Country A,Basic,Partnership,1,True
149,2025-06,Country A,Basic,Partnership,2,True
149,2025-06,Country A,Basic,Partnership,3,True
149,2025-06,Country A,Basic,Partnership,4,True
149,2025-06,Country A,Basic,Partnership,5,True
149,2025-06,Country A,Basic,Partnership,6,True
150,2025-06,Country A,Basic,Paid,0,True
150,2025-06,Country A,Basic,Paid,1,True
150,2025-06,Country A,Basic,Paid,2,False
150,2025-06,Country A,Basic,Paid,3,False
150,2025-06,Country A,Basic,Paid,4,False
